venue_id,venueName,tag_id,tag,frequency,modelCount,wordCount,models,prompts,extraction_run_id
tyNvxJU3Jn6FBAzqT869,Soop Noodle Bar,0ce1bcfd-cddf-5b83-81bf-c8c2f8bc1a33,good beer,1,1,2,openai,short_phrase,week2_run_20251223_191104
tyNvxJU3Jn6FBAzqT869,Soop Noodle Bar,4450833e-9e27-511e-9419-bc0a650b7439,good food,1,1,0,claude,anti_hallucination,week2_run_20251223_191104
tyNvxJU3Jn6FBAzqT869,Soop Noodle Bar,9057d3e5-6d56-5954-99de-12ffd05b80e9,good service,1,1,0,claude,anti_hallucination,week2_run_20251223_191104
tyNvxJU3Jn6FBAzqT869,Soop Noodle Bar,8132b28a-7e39-5445-8bb0-98c0e838bc77,great ramen,1,1,0,claude,short_phrase,week2_run_20251223_191104
tyNvxJU3Jn6FBAzqT869,Soop Noodle Bar,7d3b476f-98ee-587c-b977-8ef56ca0d7fb,great service,1,1,2,openai,minimal,week2_run_20251223_191104
tyNvxJU3Jn6FBAzqT869,Soop Noodle Bar,c24b1db8-30d3-51f0-862b-2dea7b64c683,immaculate vibe,1,1,0,gemini,minimal,week2_run_20251223_191104
tyNvxJU3Jn6FBAzqT869,Soop Noodle Bar,bda337f8-78c6-52bd-9a24-44f66d0517cd,impressive atmosphere,1,1,2,openai,short_phrase,week2_run_20251223_191104
tyNvxJU3Jn6FBAzqT869,Soop Noodle Bar,a50ffb05-fb38-5a25-9b5a-3687cf610cae,incredible evening,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
tyNvxJU3Jn6FBAzqT869,Soop Noodle Bar,e40ea713-5cbf-5f91-8473-17f535c79cd4,kind server,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
tyNvxJU3Jn6FBAzqT869,Soop Noodle Bar,b0dc3ca9-13a2-5221-b291-680ff242d96f,neat,1,1,1,openai,anti_hallucination,week2_run_20251223_191104
tyNvxJU3Jn6FBAzqT869,Soop Noodle Bar,88d5ce10-2048-5dcf-b0d9-bfdcf6323e8d,outstanding all around,1,1,3,openai,anti_hallucination,week2_run_20251223_191104
tyNvxJU3Jn6FBAzqT869,Soop Noodle Bar,aa853e23-66d5-5787-b160-ede9a694ae97,ramen bar atmosphere,1,1,0,claude,minimal,week2_run_20251223_191104
tyNvxJU3Jn6FBAzqT869,Soop Noodle Bar,3dfc65f4-d4c6-5c3b-9deb-2e877c37212a,ramen bar tokyo,1,1,3,openai,anti_hallucination,week2_run_20251223_191104
tyNvxJU3Jn6FBAzqT869,Soop Noodle Bar,9d0a0a10-2869-5907-8725-a03fa36f3fae,recommended,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
tyNvxJU3Jn6FBAzqT869,Soop Noodle Bar,14643fa0-6f3f-52ea-8e30-8d3de0919cd8,relaxing ambiance,1,1,0,claude,minimal,week2_run_20251223_191104
tyNvxJU3Jn6FBAzqT869,Soop Noodle Bar,5ef4d3cf-d91e-5722-b7b2-f1fe3fd9f463,relaxing restaurant,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
tyNvxJU3Jn6FBAzqT869,Soop Noodle Bar,a3695ed9-00d3-5330-b6ac-91156e33dbd5,soupy ramen broth,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
tyNvxJU3Jn6FBAzqT869,Soop Noodle Bar,d3417509-5018-5894-a9ac-2007d4db4c39,tad expensive,1,1,2,openai,anti_hallucination,week2_run_20251223_191104
tyNvxJU3Jn6FBAzqT869,Soop Noodle Bar,f6f74106-e5aa-5c62-a992-63636ce4c170,tigre santo,1,1,2,openai,short_phrase,week2_run_20251223_191104
tyNvxJU3Jn6FBAzqT869,Soop Noodle Bar,6756b646-1bc1-5529-81fb-d2e68645872f,tokyo-like ambiance,1,1,0,claude,short_phrase,week2_run_20251223_191104
tyNvxJU3Jn6FBAzqT869,Soop Noodle Bar,0bfcc67b-8923-5311-a62a-2727c48da837,tokyo-like vibe,1,1,0,claude,short_phrase,week2_run_20251223_191104
tyNvxJU3Jn6FBAzqT869,Soop Noodle Bar,cfdf485c-23f8-5f0d-a696-692393cacaf1,tokyo-style atmosphere,1,1,0,claude,minimal,week2_run_20251223_191104
tyNvxJU3Jn6FBAzqT869,Soop Noodle Bar,2ecc837b-1e85-57a3-a691-f116e376c5d3,unique desserts,1,1,0,gemini,minimal,week2_run_20251223_191104
tyNvxJU3Jn6FBAzqT869,Soop Noodle Bar,7f9df527-1118-5d70-97ae-625fde925a88,vegan ramen available,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
tyNvxJU3Jn6FBAzqT869,Soop Noodle Bar,d368f259-5a43-5fb1-8c48-5653530516b2,vibes immaculate,1,1,2,openai,short_phrase,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,20a57a2a-0d58-5e5a-a952-863387c11198,non-alcoholic options,17,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,9220171c-eb6c-5294-9f8c-857a172d7b37,strong cocktails,16,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,4511aba1-cae3-5cf2-adf8-170c4468f682,delicious food,15,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,6092ab79-d598-5fbc-bfed-162df8142413,reservations recommended,15,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,c8c261f2-0a58-5fe2-99ce-24fe9fe6524c,friendly staff,14,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,ee150849-7e42-5aeb-a9c9-1856659c1295,great drinks,14,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,b32dfef2-7ec5-5898-abed-0111cc9b450d,live dj,13,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,e8c06de2-9d1e-5ec4-8bfd-7557e00d352c,unique bar,13,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,51256a61-b1ac-5869-a437-3910d10af1ca,open roof,12,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,038d9707-7ba6-5f88-9a4c-81dc4cbe101f,not for big groups,11,3,4,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,b48e58af-e5d6-5acf-8ecc-f6c8957c78a5,rooftop bar,11,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,dadcbeb5-6827-5d7d-bae1-92c97d37215a,speakeasy vibe,11,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,5f0cec97-07b9-5359-b43a-90eb9681f079,beautiful rooftop,10,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,6db61be8-bd40-5b52-afe1-6b9488891e7b,cozy atmosphere,10,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,8f440328-e8b5-51fb-8028-af04aaf6d52c,stylish decor,10,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,672ddeb2-7ec4-59ff-ac3b-d722499de582,great service,9,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,b54d1f04-9d6e-5594-807b-135ad0bc2086,upstairs seating,9,2,2,"claude,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,11b09468-c9c4-5980-8189-50d8a683ee51,fills up quickly,7,2,3,"claude,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,5b3d77c5-497e-5eb6-b1cd-87efee5d8967,amazing drinks,6,2,2,"claude,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,397530cf-871e-580d-889e-d61a2034d535,great vibe,6,2,2,"gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,1ca43963-8769-56a2-b689-8ddcca94b526,opens at 6pm,6,2,0,"claude,gemini","anti_hallucination,minimal",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,df05cb79-cdd0-5fdc-920d-6fa324522abe,repeat visit,6,1,2,openai,"anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,8faff467-8714-5afc-bb6a-e1560f159b3b,attentive service,5,3,2,"claude,gemini,openai","anti_hallucination,minimal",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,acd47de0-8fde-579f-ae4f-03ac65ff8346,cozy decor,5,2,2,"claude,openai","anti_hallucination,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,15941a73-01e4-55df-a364-ee6f21c20a76,dj vibes,5,1,2,openai,"anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,61436a61-c7d7-5c38-b861-fd73bc7cd873,expensive cocktails,5,2,2,"gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,892e81f8-ee44-5891-8ea2-db714561de05,highly recommended,5,2,2,"gemini,openai","anti_hallucination,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,6932b14c-fb9c-5ac6-88b5-65784771ed5e,stylish atmosphere,5,2,2,"gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,e7fbf5c9-6194-54bd-91aa-ea7eb6c0c2ac,techno music,5,2,0,"claude,gemini","anti_hallucination,minimal",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,1bb115c6-b166-5a4f-8764-07b4e3a89496,memorable service,4,2,2,"gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,fe8fe1f7-e2c2-57ac-b4c6-4effaf3b520a,not for large groups,4,2,4,"claude,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,6e9b8a5b-07f1-56f2-abc7-9988f8457c74,open rooftop,4,2,2,"claude,openai","minimal,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,587e35a0-f23f-57b1-95a5-54e245d4f4a9,staff takes photos,4,1,0,gemini,"anti_hallucination,minimal",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,95337f88-6ba7-5514-92be-001b7417bd2c,stunning venue,4,2,2,"gemini,openai","minimal,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,087d0398-5fe2-51b4-a32c-2653f000aac2,attentive staff,3,3,2,"claude,gemini,openai","anti_hallucination,minimal",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,85232cfb-79ed-5026-abf9-f1377a7f2dde,busy nights,3,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,bec3a688-daf7-56e9-83d0-566902848914,can get busy,3,2,3,"claude,openai","anti_hallucination,minimal",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,008c4390-660f-507e-a933-fef21228744c,chill dj vibes,3,1,0,gemini,"anti_hallucination,minimal",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,402a879a-6e4e-5e3c-958c-0d5a2dc89c56,food from downstairs,3,2,3,"claude,openai","anti_hallucination,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,e46c3274-32b1-56c2-8426-f1dcede0f55f,gets busy quickly,3,1,0,gemini,"minimal,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,5eb54164-5f48-5fdb-96a0-2b70b58791b3,hidden gem,3,1,0,gemini,"anti_hallucination,minimal",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,e1fe11a3-db91-588f-8161-068c0484bad5,must-visit,3,2,1,"gemini,openai",minimal,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,32e462a5-0e28-5d8b-893a-1f7e12665dfc,pricey cocktails,3,1,2,openai,"anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,b59e21a9-e79a-5af4-b4e7-6b579fe3bac2,reservation recommended,3,2,2,"claude,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,e1d90a8c-f76f-523c-90da-e66700ebf3fa,serves food,3,1,0,gemini,"anti_hallucination,minimal",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,925b8826-aab0-5e7c-ad3e-b49027335b98,speakeasy,3,2,0,"claude,gemini",anti_hallucination,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,09768db2-fed8-5c4c-b346-e5169fd9536d,techno dj,3,2,2,"gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,49939b5e-ccbf-5199-b374-8460e086acfd,upstairs area,3,1,2,openai,"anti_hallucination,minimal",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,42fef34a-8439-5c27-8c7f-4d51f544c17c,chill vibes,2,1,0,claude,minimal,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,8404bb2a-96c2-5ab4-9b18-93a9eca4f140,dia de los muertos,2,1,4,openai,minimal,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,e74338a0-6f01-580a-8cd8-980c2776850e,drink variety,2,1,0,gemini,"anti_hallucination,minimal",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,767f9239-b640-5104-a7b5-46a3d1db2382,food from downstairs restaurant,2,1,0,claude,anti_hallucination,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,15c72fb0-3a79-53ee-a15b-054526fde424,friendly attentive staff,2,1,0,claude,short_phrase,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,b919041e-0bff-5cb8-99cc-5509a69cbb7f,fun dj vibes,2,1,0,gemini,minimal,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,fbb82755-f633-5f4e-809c-e27a51f2bd3f,gets busy,2,1,0,gemini,anti_hallucination,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,1db43bfe-8881-5de7-8b96-9878f3ff4c0d,good for photos,2,1,0,claude,"minimal,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,17cda94d-0580-5764-a237-6c9374f972b1,good for warm nights,2,1,0,gemini,anti_hallucination,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,ab89768d-7063-54b1-9fe2-8a354d5eaed3,live dj techno,2,1,3,openai,minimal,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,2d5d05bd-49a7-57f8-b08f-5f9af6b44ffe,memorable experience,2,1,0,gemini,"minimal,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,c53a4d7e-75f1-5d09-8889-c95cf44d2b26,memorable night,2,2,2,"gemini,openai","minimal,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,e5dfe51b-3b86-535f-9a2e-fa1f66501fba,nice weather nights,2,2,3,"claude,openai",minimal,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,0e1415d2-1cad-5116-962d-8ffe23861d83,nice weather spot,2,1,0,claude,"minimal,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,4d216cc7-b09e-5bda-90ca-e4c87b1845ba,ok service,2,2,2,"gemini,openai",anti_hallucination,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,6ef20d37-7829-5ab7-b109-334c8507c250,photo service,2,1,2,openai,"anti_hallucination,minimal",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,7e8b74f8-d2ba-5dae-8086-5c08f5363e5f,rooftop,2,1,1,openai,"anti_hallucination,minimal",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,d273ce12-39f9-5de2-a95c-fca9aae1cf4e,small front area,2,2,3,"claude,openai","anti_hallucination,short_phrase",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,46d09f04-9756-5102-9ed0-503b5637bcaf,small groups only,2,1,3,openai,"anti_hallucination,minimal",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,eb40dafc-8730-556b-a260-aff89423a423,speakeasy concept,2,1,0,gemini,minimal,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,b55c5a20-fdf1-51fb-8780-041f97b4f1fa,upstairs access,2,1,2,openai,short_phrase,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,09f374c9-6124-5724-b0ba-0770524783c2,walk-ins welcome,2,1,2,openai,minimal,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,c021ba63-7fa7-5989-946e-c5289ee7509b,well-done decor,2,1,0,gemini,"anti_hallucination,minimal",week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,6eb13065-6df1-57e5-bb25-6e36d5f4f0ef,accepts walk-ins,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,f7d42132-9ef3-54fa-a36a-fea20ef546fc,average service,1,1,2,openai,minimal,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,7ab19cc2-4d41-5e6f-b571-015abddcb24c,beautiful atmosphere,1,1,0,claude,short_phrase,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,7d32102a-1f0f-547c-8a15-27311d33e7f3,beautiful views,1,1,0,gemini,short_phrase,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,d2e8616e-8a9e-520a-b3a8-d92d956b0bcb,best on warm nights,1,1,0,gemini,minimal,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,2132f794-6c9e-5763-a1ae-849d6e51d862,busy,1,1,1,openai,anti_hallucination,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,7eca3129-24b2-54d1-9657-b2bf1008df06,busy venue,1,1,2,openai,short_phrase,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,4c066e77-e613-5114-82ea-08e663481174,cocktails $230,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,79031574-6b89-5cee-800b-2422aaa61360,cocktails around $230,1,1,0,claude,anti_hallucination,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,8ae86561-9d4a-55c5-8c04-c98ec9cd412f,cocktails ~230 pesos,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,bfc706fd-deda-5852-ae02-b68861173f4d,cozy ambiance,1,1,0,claude,short_phrase,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,077264ea-5df9-5b80-bcf0-eee30a51c8c5,cozy stylish decor,1,1,0,claude,short_phrase,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,8bc10754-0e6e-5b8b-be91-9ccc676f8fe3,date night,1,1,0,claude,minimal,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,9a1eaf15-b633-5382-988b-cca3c6e75c38,decor well done,1,1,3,openai,minimal,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,07e38874-0c2e-5e4a-94a2-c589cf47024d,delicious drinks,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,5c865a78-2113-5580-bae4-b57d21299126,drinks great,1,1,2,openai,minimal,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,c3725b10-b950-55cd-99d3-9380c4d25995,drinks variety,1,1,2,openai,minimal,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,88bc32c8-34a3-54eb-b808-047e75bea876,día de muertos vibe,1,1,4,openai,short_phrase,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,e50681ce-a0eb-5237-877e-5072b2bee919,favorite night,1,1,2,openai,short_phrase,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,ce08591f-9c35-5c03-b528-31771b977910,fills quickly,1,1,0,gemini,short_phrase,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,3c33a42c-5173-5913-a5f7-6e062222c2af,food downstairs,1,1,2,openai,minimal,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,69369ec8-3409-52ae-b930-a1bad2188e5d,good vibe,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,74c214fd-306c-5eae-b3f0-7904ced3a37f,great for photos,1,1,0,claude,short_phrase,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,1aa58f46-a8c3-521d-aa1f-75e86e249ac1,great on nice nights,1,1,0,gemini,minimal,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,9e695a05-9470-5acd-ba87-4ff7ca60b982,great photos,1,1,2,openai,minimal,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,0dc8d971-73bd-52da-8c0d-3c1f7f25e38a,great server,1,1,2,openai,anti_hallucination,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,18f08e63-2899-5b87-be53-f8c0dc3635e1,hidden entrance,1,1,0,gemini,minimal,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,555dc2f6-846f-59c9-8e4c-fff91f7bbc32,intimate setting,1,1,0,gemini,minimal,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,1237f8fa-e424-53f1-968f-89b2440cc8a9,intimate venue,1,1,0,claude,minimal,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,b503817d-7ad0-561e-b968-8c1701dcb8fd,iván the server,1,1,3,openai,anti_hallucination,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,6b27ed93-ac95-5689-99ca-88e728609733,live dj music,1,1,0,gemini,short_phrase,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,3d3c4cfd-1b75-59c9-9f3a-cb2ea90b8fcf,memorable server,1,1,2,openai,minimal,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,b1c453f3-9476-504f-aee7-b40cb41cb41c,mexico city,1,1,2,openai,minimal,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,470ea0e9-3793-56c6-a20a-030b73aa691c,mexico city nightlife,1,1,0,claude,minimal,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,8e543342-527c-5b4f-9534-fed9d65ef49c,must visit,1,1,2,openai,short_phrase,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,4d2c5c27-d988-5d04-bfbe-2530081f2adb,okay service,1,1,2,openai,minimal,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,aa7e89a3-5d39-5df4-921e-e2f429d73571,photo friendly,1,1,0,gemini,short_phrase,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,6a6ed63e-d445-5140-9220-8923d589b199,photo friendly staff,1,1,0,gemini,short_phrase,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,3e4f341b-818a-5f26-b440-ca5251524fc5,photo opportunities,1,1,2,openai,short_phrase,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,a6aec0de-24ab-5fc8-ae39-d89226b1fbda,photo tips,1,1,2,openai,short_phrase,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,3089bbaa-5f7b-5ef8-b848-7c05666244db,reservations advised,1,1,2,openai,short_phrase,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,d396aecd-156e-592f-a51b-02d372261263,rooftop seating,1,1,2,openai,short_phrase,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,6e517140-3473-5126-b7e4-32c63c86fdc8,rooftop vibe,1,1,2,openai,short_phrase,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,3cefc296-adae-5d69-b6a6-1498e11342bb,strong drinks,1,1,0,gemini,short_phrase,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,2097b62d-8e53-5301-9e76-1825e9226ec8,techno,1,1,0,claude,anti_hallucination,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,dc762de9-d93a-523d-afc6-a8f9697c1bfe,techno set,1,1,2,openai,anti_hallucination,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,db4d371b-e427-52e5-81f2-c9e4ef658fd9,upstairs location,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,2dd65699-e4a5-50b0-899f-bb205a2c1adc,upstairs through front,1,1,0,claude,short_phrase,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,3d3cfdca-8ca8-560a-b015-d250d662dc31,upstairs venue,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,6187558a-0b57-5107-a935-5d72b2b6d9a6,variety of drinks,1,1,0,gemini,minimal,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,5dd64639-02bd-55be-8b96-3fcd9692f099,varying service,1,1,2,openai,short_phrase,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,7ffaf68d-3162-57f4-be02-1ff137adf81d,walk-ins allowed,1,1,2,openai,anti_hallucination,week2_run_20251223_191104
